Customer ID,Total Price,Purchase Date,Product Type
1883,1582.38,2024-09-01,Smartphone
1884,7603.47,2023-12-06,Smartwatch
1884,741.09,2024-08-29,Tablet
1885,1582.38,2023-09-24,Smartphone
1886,844.83,2024-04-15,Smartwatch
1887,4639.6,2023-12-01,Laptop
1887,1235.15,2024-03-21,Tablet
1887,20.75,2024-06-01,Smartphone
1888,1582.38,2023-11-07,Smartphone
1888,186.75,2024-04-17,Smartphone
1889,247.03,2024-01-01,Tablet
1889,2470.3,2024-03-28,Tablet
1890,62.25,2024-05-29,Smartphone
1890,83.0,2024-06-07,Smartphone
1890,791.19,2024-06-14,Smartphone
1891,7120.71,2024-05-31,Smartphone
1892,41.5,2023-10-07,Smartphone
1893,145.25,2024-09-07,Smartphone
1894,4639.6,2024-07-12,Laptop
1899,83.0,2024-04-18,Smartphone
1901,4747.14,2024-02-02,Smartphone
1901,6758.64,2024-05-12,Smartwatch
1903,1482.18,2023-11-06,Tablet
1903,927.92,2024-03-10,Laptop
1904,927.92,2023-12-16,Laptop
1905,4224.15,2024-07-22,Smartwatch
1907,83.0,2024-04-19,Smartphone
1908,3247.72,2024-08-14,Laptop
1910,1855.84,2024-03-07,Laptop
1911,4175.64,2024-03-28,Laptop
1914,2470.3,2024-06-13,Tablet
1915,1582.38,2024-03-15,Smartphone
1915,186.75,2024-04-23,Smartphone
1916,4224.15,2023-12-08,Smartwatch
1916,41.5,2024-01-09,Smartphone
1916,62.25,2024-06-05,Smartphone
1917,3379.32,2023-12-15,Smartwatch
1917,3247.72,2024-05-17,Laptop
1917,8448.3,2024-06-12,Smartwatch
1918,1391.88,2024-01-10,Laptop
1921,2783.76,2024-04-18,Laptop
1922,3164.76,2024-07-16,Smartphone
1925,4224.15,2024-03-02,Smartwatch
1925,3247.72,2024-05-03,Laptop
1934,1976.24,2023-10-15,Tablet
1934,3164.76,2024-06-22,Smartphone
1936,8448.3,2024-04-07,Smartwatch
1936,6329.52,2024-09-15,Smartphone
1938,207.5,2024-05-20,Smartphone
1938,2223.27,2024-08-31,Tablet
1939,3955.95,2024-02-11,Smartphone
1939,1855.84,2024-02-18,Laptop
1941,494.06,2023-10-14,Tablet
1941,3247.72,2024-04-09,Laptop
1941,6758.64,2024-04-12,Smartwatch
1942,1976.24,2023-09-27,Tablet
1943,3164.76,2024-07-30,Smartphone
1944,791.19,2023-12-25,Smartphone
1945,1582.38,2023-12-21,Smartphone
1945,844.83,2024-05-18,Smartwatch
1946,7120.71,2023-10-21,Smartphone
1948,166.0,2024-04-28,Smartphone
1949,6758.64,2024-08-21,Smartwatch
1951,4224.15,2024-07-05,Smartwatch
1956,5538.33,2023-10-30,Smartphone
1958,6329.52,2024-02-29,Smartphone
1965,1235.15,2024-01-20,Tablet
1965,166.0,2024-09-04,Smartphone
1966,103.75,2024-07-03,Smartphone
1967,6329.52,2024-04-25,Smartphone
1968,145.25,2024-05-30,Smartphone
1970,3955.95,2023-11-03,Smartphone
1974,7120.71,2024-04-16,Smartphone
1974,927.92,2024-04-18,Laptop
1975,2373.57,2024-07-19,Smartphone
1977,791.19,2023-12-17,Smartphone
1979,844.83,2024-06-12,Smartwatch
1981,3247.72,2024-02-23,Laptop
1982,791.19,2024-02-07,Smartphone
1982,1235.15,2024-02-28,Tablet
1983,1729.21,2024-07-08,Tablet
1985,7911.9,2023-11-18,Smartphone
1985,7120.71,2024-04-13,Smartphone
1987,2373.57,2023-12-19,Smartphone
1988,4639.6,2023-11-14,Laptop
1988,4747.14,2024-04-02,Smartphone
1989,5538.33,2023-10-21,Smartphone
1989,844.83,2024-01-21,Smartwatch
1991,1689.66,2024-08-08,Smartwatch
1994,7603.47,2024-08-08,Smartwatch
1995,494.06,2023-10-25,Tablet
1995,1582.38,2024-06-17,Smartphone
1996,124.5,2024-05-06,Smartphone
1997,7120.71,2024-04-12,Smartphone
1999,741.09,2024-04-26,Tablet
1999,186.75,2024-05-06,Smartphone
2000,3379.32,2023-10-18,Smartwatch
2003,2783.76,2023-10-02,Laptop
2005,741.09,2024-01-25,Tablet
2007,3711.68,2024-04-26,Laptop
2010,3711.68,2023-10-19,Laptop
2012,741.09,2024-03-03,Tablet
2013,4175.64,2024-03-06,Laptop
2013,791.19,2024-03-10,Smartphone
2013,4224.15,2024-06-30,Smartwatch
2015,4175.64,2024-01-12,Laptop
2017,2470.3,2024-01-26,Tablet
2017,2470.3,2024-05-14,Tablet
2018,2373.57,2024-04-10,Smartphone
2020,463.96,2023-11-24,Laptop
2021,5068.98,2024-05-13,Smartwatch
2022,6758.64,2024-02-27,Smartwatch
2022,5538.33,2024-09-23,Smartphone
2025,247.03,2023-12-19,Tablet
2025,2373.57,2024-06-17,Smartphone
2025,494.06,2024-07-26,Tablet
2026,166.0,2024-07-25,Smartphone
2027,1976.24,2023-10-22,Tablet
2027,1855.84,2024-06-04,Laptop
2029,1582.38,2024-07-16,Smartphone
2030,145.25,2023-10-02,Smartphone
2030,7603.47,2024-03-26,Smartwatch
2031,247.03,2024-01-08,Tablet
2033,6329.52,2024-06-30,Smartphone
2035,1689.66,2024-04-19,Smartwatch
2035,1582.38,2024-06-18,Smartphone
2036,927.92,2024-01-09,Laptop
2037,1976.24,2023-10-20,Tablet
2037,1582.38,2024-05-09,Smartphone
2037,791.19,2024-09-13,Smartphone
2039,7603.47,2024-03-20,Smartwatch
2039,6329.52,2024-08-21,Smartphone
2041,3379.32,2024-04-08,Smartwatch
2047,2783.76,2024-01-16,Laptop
2048,4639.6,2024-01-31,Laptop
2050,5068.98,2023-09-28,Smartwatch
2054,4224.15,2023-11-05,Smartwatch
2055,7603.47,2024-05-25,Smartwatch
2060,2783.76,2023-12-12,Laptop
2061,3711.68,2024-04-07,Laptop
2063,2373.57,2024-01-15,Smartphone
2065,62.25,2024-04-01,Smartphone
2069,1391.88,2024-06-06,Laptop
2070,3247.72,2024-07-10,Laptop
2071,20.75,2023-10-20,Smartphone
2071,5068.98,2023-12-25,Smartwatch
2072,83.0,2023-11-19,Smartphone
2072,7603.47,2024-04-05,Smartwatch
2073,6329.52,2024-06-21,Smartphone
2074,5913.81,2023-12-25,Smartwatch
2074,1976.24,2024-01-13,Tablet
2074,8448.3,2024-05-31,Smartwatch
2075,7120.71,2023-10-21,Smartphone
2078,2534.49,2024-01-30,Smartwatch
2078,2319.8,2024-04-25,Laptop
2080,7120.71,2023-10-01,Smartphone
2081,5913.81,2024-05-05,Smartwatch
2082,145.25,2024-09-22,Smartphone
2086,791.19,2024-04-16,Smartphone
2087,927.92,2023-10-23,Laptop
2087,1482.18,2024-08-07,Tablet
2090,1391.88,2023-11-19,Laptop
2090,1391.88,2024-01-07,Laptop
2090,6329.52,2024-08-02,Smartphone
2091,20.75,2023-12-15,Smartphone
2094,6329.52,2023-10-12,Smartphone
2094,3955.95,2024-03-31,Smartphone
2099,41.5,2024-09-13,Smartphone
2100,494.06,2024-04-01,Tablet
2101,844.83,2024-06-01,Smartwatch
2102,4747.14,2024-03-07,Smartphone
2103,4747.14,2024-03-14,Smartphone
2105,2534.49,2024-04-14,Smartwatch
2106,4747.14,2023-10-30,Smartphone
2106,4747.14,2024-02-02,Smartphone
2106,1855.84,2024-05-26,Laptop
2108,20.75,2023-11-11,Smartphone
2109,103.75,2024-02-28,Smartphone
2110,5068.98,2024-04-21,Smartwatch
2112,2223.27,2024-03-14,Tablet
2112,2319.8,2024-09-11,Laptop
2114,62.25,2024-09-08,Smartphone
2115,5068.98,2024-02-09,Smartwatch
2115,844.83,2024-03-17,Smartwatch
2116,3955.95,2024-03-02,Smartphone
2119,741.09,2024-08-12,Tablet
2121,166.0,2024-01-18,Smartphone
2121,83.0,2024-02-11,Smartphone
2122,1235.15,2024-03-24,Tablet
2125,494.06,2024-02-14,Tablet
2126,1582.38,2023-11-29,Smartphone
2126,1482.18,2024-02-18,Tablet
2129,7603.47,2024-06-17,Smartwatch
2131,7603.47,2024-07-20,Smartwatch
2132,166.0,2023-10-21,Smartphone
2134,2319.8,2024-01-27,Laptop
2134,2319.8,2024-09-18,Laptop
2135,5068.98,2024-07-31,Smartwatch
2138,2319.8,2023-10-04,Laptop
2139,124.5,2023-10-26,Smartphone
2139,186.75,2024-08-08,Smartphone
2141,7911.9,2023-12-03,Smartphone
2142,988.12,2023-11-29,Tablet
2142,2470.3,2024-05-20,Tablet
2145,3711.68,2024-01-20,Laptop
2147,3247.72,2024-09-21,Laptop
2148,2373.57,2023-11-12,Smartphone
2150,1729.21,2024-09-17,Tablet
2152,7120.71,2023-12-27,Smartphone
2153,7911.9,2024-08-01,Smartphone
2155,4224.15,2024-06-07,Smartwatch
2156,1235.15,2024-07-23,Tablet
2156,7603.47,2024-09-01,Smartwatch
2156,5068.98,2024-09-07,Smartwatch
2157,4175.64,2023-10-05,Laptop
2157,166.0,2024-02-20,Smartphone
2158,1482.18,2023-10-11,Tablet
2158,166.0,2024-03-26,Smartphone
2161,1689.66,2024-08-11,Smartwatch
2163,791.19,2024-02-17,Smartphone
2164,166.0,2024-02-05,Smartphone
2164,4639.6,2024-09-23,Laptop
2166,2783.76,2023-11-22,Laptop
2170,1976.24,2024-06-16,Tablet
2171,791.19,2023-12-31,Smartphone
2177,4639.6,2024-06-30,Laptop
2177,1689.66,2024-07-18,Smartwatch
2178,6758.64,2024-02-23,Smartwatch
2180,4639.6,2024-05-06,Laptop
2180,62.25,2024-09-13,Smartphone
2181,1482.18,2023-12-24,Tablet
2181,4747.14,2024-05-26,Smartphone
2181,6758.64,2024-09-05,Smartwatch
2182,124.5,2024-09-13,Smartphone
2183,7911.9,2023-10-22,Smartphone
2184,2319.8,2023-11-26,Laptop
2185,927.92,2024-01-07,Laptop
2185,463.96,2024-02-21,Laptop
2185,988.12,2024-04-24,Tablet
2186,207.5,2024-01-13,Smartphone
2187,2223.27,2024-03-10,Tablet
2189,1482.18,2024-02-03,Tablet
2192,20.75,2024-02-18,Smartphone
2192,5538.33,2024-04-26,Smartphone
2192,207.5,2024-06-27,Smartphone
2193,62.25,2024-05-21,Smartphone
2195,247.03,2024-04-30,Tablet
2198,7911.9,2024-01-28,Smartphone
2199,62.25,2024-07-26,Smartphone
2200,5068.98,2024-05-15,Smartwatch
2200,2319.8,2024-08-26,Laptop
2203,5913.81,2024-02-28,Smartwatch
2204,166.0,2024-05-17,Smartphone
2205,207.5,2024-02-24,Smartphone
2205,2373.57,2024-06-02,Smartphone
2209,6329.52,2024-08-14,Smartphone
2211,247.03,2023-10-17,Tablet
2211,2373.57,2024-02-02,Smartphone
2212,247.03,2023-12-13,Tablet
2213,2319.8,2023-11-03,Laptop
2215,166.0,2024-09-13,Smartphone
2215,6329.52,2024-09-15,Smartphone
2216,988.12,2023-12-08,Tablet
2220,1689.66,2023-10-25,Smartwatch
2220,2470.3,2023-12-01,Tablet
2223,6758.64,2024-07-30,Smartwatch
2226,3955.95,2023-12-19,Smartphone
2227,103.75,2024-05-14,Smartphone
2231,2319.8,2023-12-08,Laptop
2231,247.03,2024-03-03,Tablet
2231,2373.57,2024-03-22,Smartphone
2231,3955.95,2024-07-29,Smartphone
2232,6329.52,2024-03-19,Smartphone
2234,2223.27,2024-02-09,Tablet
2235,5068.98,2023-10-11,Smartwatch
2235,988.12,2023-12-23,Tablet
2235,5538.33,2024-01-24,Smartphone
2236,3955.95,2024-05-10,Smartphone
2238,4175.64,2023-12-07,Laptop
2238,5068.98,2024-02-04,Smartwatch
2238,20.75,2024-03-03,Smartphone
2238,20.75,2024-03-27,Smartphone
2238,3164.76,2024-08-21,Smartphone
2242,1235.15,2024-02-14,Tablet
2243,844.83,2024-01-20,Smartwatch
2244,791.19,2024-07-03,Smartphone
2244,6329.52,2024-09-10,Smartphone
2245,4224.15,2024-04-20,Smartwatch
2245,145.25,2024-08-11,Smartphone
2246,247.03,2024-03-26,Tablet
2246,1235.15,2024-08-07,Tablet
2249,1582.38,2024-07-29,Smartphone
2252,741.09,2023-11-17,Tablet
2252,3247.72,2024-02-10,Laptop
2254,5913.81,2024-05-09,Smartwatch
2254,1235.15,2024-09-07,Tablet
2256,83.0,2023-10-06,Smartphone
2258,4224.15,2024-09-14,Smartwatch
2259,3711.68,2024-05-04,Laptop
2259,5538.33,2024-06-01,Smartphone
2260,494.06,2024-04-06,Tablet
2262,1235.15,2024-03-23,Tablet
2264,2470.3,2024-06-07,Tablet
2267,4224.15,2024-05-11,Smartwatch
2267,2223.27,2024-06-17,Tablet
2267,741.09,2024-07-27,Tablet
2267,103.75,2024-08-13,Smartphone
2270,2470.3,2024-04-14,Tablet
2272,1482.18,2023-10-04,Tablet
2275,791.19,2024-03-04,Smartphone
2275,1729.21,2024-07-01,Tablet
2276,1855.84,2024-04-26,Laptop
2277,3247.72,2024-08-17,Laptop
2280,186.75,2024-07-21,Smartphone
2281,124.5,2023-12-27,Smartphone
2282,494.06,2023-12-30,Tablet
2282,247.03,2024-04-09,Tablet
2283,1855.84,2023-11-19,Laptop
2283,7603.47,2024-01-11,Smartwatch
2284,62.25,2023-11-28,Smartphone
2284,1235.15,2024-03-16,Tablet
2287,207.5,2024-08-08,Smartphone
2288,6758.64,2024-05-20,Smartwatch
2290,1729.21,2023-10-04,Tablet
2291,124.5,2023-11-14,Smartphone
2291,2534.49,2023-12-29,Smartwatch
2291,3711.68,2024-06-21,Laptop
2292,3164.76,2023-10-03,Smartphone
2292,1482.18,2024-05-11,Tablet
2293,2534.49,2024-02-02,Smartwatch
2293,3379.32,2024-08-28,Smartwatch
2297,1689.66,2024-09-01,Smartwatch
2300,3247.72,2024-09-20,Laptop
2303,1976.24,2023-10-10,Tablet
2303,5068.98,2024-06-13,Smartwatch
2305,2223.27,2024-02-06,Tablet
2305,7911.9,2024-05-20,Smartphone
2306,41.5,2023-12-03,Smartphone
2307,844.83,2024-04-12,Smartwatch
2310,4639.6,2023-11-18,Laptop
2311,2783.76,2023-11-29,Laptop
2311,2534.49,2024-07-03,Smartwatch
2313,247.03,2024-03-20,Tablet
2315,2373.57,2024-01-28,Smartphone
2316,166.0,2023-11-12,Smartphone
2316,62.25,2024-07-25,Smartphone
2317,741.09,2024-06-24,Tablet
2319,145.25,2023-11-24,Smartphone
2320,7911.9,2024-05-21,Smartphone
2321,4639.6,2024-04-14,Laptop
2321,1482.18,2024-06-29,Tablet
2323,988.12,2024-07-17,Tablet
2324,166.0,2023-11-27,Smartphone
2324,2373.57,2024-02-12,Smartphone
2325,844.83,2024-06-19,Smartwatch
2329,62.25,2024-06-06,Smartphone
2330,1855.84,2024-06-26,Laptop
2331,62.25,2024-01-29,Smartphone
2331,145.25,2024-05-28,Smartphone
2333,844.83,2024-03-12,Smartwatch
2333,2319.8,2024-08-27,Laptop
2337,3379.32,2024-09-01,Smartwatch
2341,7911.9,2024-02-03,Smartphone
2341,7911.9,2024-04-25,Smartphone
2342,741.09,2024-05-01,Tablet
2345,4747.14,2024-06-10,Smartphone
2347,3247.72,2024-04-05,Laptop
2347,1976.24,2024-08-04,Tablet
2348,844.83,2023-09-26,Smartwatch
2348,62.25,2023-11-05,Smartphone
2350,927.92,2024-02-15,Laptop
2351,2319.8,2024-01-01,Laptop
2353,4175.64,2023-11-01,Laptop
2353,7120.71,2024-01-06,Smartphone
2354,1976.24,2023-09-24,Tablet
2355,103.75,2024-04-19,Smartphone
2356,7120.71,2024-01-21,Smartphone
2358,7120.71,2023-12-13,Smartphone
2362,1689.66,2024-02-25,Smartwatch
2362,3247.72,2024-08-13,Laptop
2365,3379.32,2024-03-02,Smartwatch
2365,2319.8,2024-03-24,Laptop
2366,844.83,2024-06-27,Smartwatch
2368,2783.76,2024-04-30,Laptop
2370,2319.8,2024-01-19,Laptop
2372,41.5,2024-03-22,Smartphone
2374,494.06,2023-10-07,Tablet
2375,1235.15,2024-02-12,Tablet
2383,83.0,2023-12-24,Smartphone
2383,2223.27,2023-12-26,Tablet
2385,4639.6,2024-05-10,Laptop
2385,494.06,2024-06-18,Tablet
2386,3164.76,2024-02-07,Smartphone
2388,2534.49,2023-10-24,Smartwatch
2389,145.25,2024-01-08,Smartphone
2389,7603.47,2024-01-25,Smartwatch
2396,3164.76,2023-11-15,Smartphone
2396,124.5,2024-01-20,Smartphone
2396,494.06,2024-09-19,Tablet
2398,7911.9,2024-07-24,Smartphone
2401,988.12,2023-12-08,Tablet
2402,3247.72,2024-06-25,Laptop
2402,2783.76,2024-07-18,Laptop
2403,83.0,2023-11-04,Smartphone
2403,2470.3,2024-03-11,Tablet
2408,4747.14,2024-03-15,Smartphone
2409,207.5,2024-06-27,Smartphone
2411,1391.88,2024-03-11,Laptop
2413,145.25,2023-12-08,Smartphone
2413,1689.66,2024-09-13,Smartwatch
2414,1689.66,2024-01-18,Smartwatch
2414,247.03,2024-05-24,Tablet
2414,7911.9,2024-08-08,Smartphone
2416,844.83,2024-05-18,Smartwatch
2417,247.03,2024-05-02,Tablet
2417,83.0,2024-07-25,Smartphone
2418,145.25,2024-07-17,Smartphone
2418,5913.81,2024-07-22,Smartwatch
2420,1235.15,2023-10-07,Tablet
2421,1482.18,2024-07-18,Tablet
2421,207.5,2024-07-20,Smartphone
2422,8448.3,2023-10-04,Smartwatch
2424,6329.52,2023-10-28,Smartphone
2425,844.83,2024-06-08,Smartwatch
2425,463.96,2024-08-10,Laptop
2427,1689.66,2023-10-04,Smartwatch
2429,6329.52,2024-05-19,Smartphone
2429,6758.64,2024-06-15,Smartwatch
2430,3247.72,2024-07-12,Laptop
2431,5538.33,2024-05-02,Smartphone
2432,927.92,2024-08-01,Laptop
2433,1391.88,2024-05-24,Laptop
2438,1729.21,2023-12-02,Tablet
2442,2319.8,2023-11-20,Laptop
2442,4639.6,2024-07-05,Laptop
2442,1729.21,2024-08-13,Tablet
2442,83.0,2024-08-25,Smartphone
2443,1689.66,2024-06-03,Smartwatch
2444,1729.21,2023-12-17,Tablet
2444,4224.15,2024-04-23,Smartwatch
2445,1689.66,2024-03-01,Smartwatch
2447,4639.6,2023-10-31,Laptop
2447,62.25,2024-02-17,Smartphone
2447,2223.27,2024-05-14,Tablet
2447,7911.9,2024-05-17,Smartphone
2449,4175.64,2024-07-13,Laptop
2451,41.5,2024-01-10,Smartphone
2451,1689.66,2024-03-26,Smartwatch
2452,2223.27,2024-02-19,Tablet
2453,20.75,2024-08-26,Smartphone
2458,4224.15,2024-08-11,Smartwatch
2461,6329.52,2023-11-24,Smartphone
2461,2373.57,2024-01-23,Smartphone
2461,463.96,2024-06-24,Laptop
2462,3955.95,2023-10-07,Smartphone
2462,4175.64,2024-08-08,Laptop
2463,1482.18,2023-10-21,Tablet
2469,145.25,2024-04-17,Smartphone
2472,7911.9,2024-01-20,Smartphone
2473,8448.3,2024-08-04,Smartwatch
2474,2534.49,2024-02-04,Smartwatch
2474,20.75,2024-03-28,Smartphone
2474,6329.52,2024-08-09,Smartphone
2476,3711.68,2024-08-10,Laptop
2477,6329.52,2024-04-26,Smartphone
2479,3247.72,2023-09-26,Laptop
2480,791.19,2024-06-13,Smartphone
2482,247.03,2024-03-15,Tablet
2482,166.0,2024-07-08,Smartphone
2484,3164.76,2023-09-24,Smartphone
2484,3379.32,2024-02-19,Smartwatch
2486,988.12,2023-11-13,Tablet
2486,1482.18,2024-09-22,Tablet
2487,3164.76,2023-10-30,Smartphone
2487,20.75,2024-03-05,Smartphone
2487,1729.21,2024-03-23,Tablet
2489,7120.71,2024-02-02,Smartphone
2489,927.92,2024-06-30,Laptop
2492,2534.49,2024-02-10,Smartwatch
2494,2319.8,2024-05-23,Laptop
2496,463.96,2023-11-07,Laptop
2497,6329.52,2023-12-25,Smartphone
2497,494.06,2024-05-31,Tablet
2497,5913.81,2024-06-07,Smartwatch
2499,1391.88,2024-02-06,Laptop
2500,6329.52,2023-11-10,Smartphone
2501,6758.64,2023-12-19,Smartwatch
2501,1689.66,2024-04-12,Smartwatch
2503,1976.24,2024-01-05,Tablet
2505,3955.95,2024-08-21,Smartphone
2506,2223.27,2023-11-18,Tablet
2507,463.96,2023-11-03,Laptop
2507,3247.72,2024-02-29,Laptop
2507,1729.21,2024-04-04,Tablet
2513,3379.32,2023-12-02,Smartwatch
2513,5538.33,2024-09-03,Smartphone
2515,3711.68,2023-09-30,Laptop
2516,4639.6,2024-02-16,Laptop
2518,1482.18,2024-05-10,Tablet
2522,7911.9,2023-11-27,Smartphone
2522,494.06,2024-02-21,Tablet
2522,463.96,2024-08-03,Laptop
2523,844.83,2023-12-09,Smartwatch
2524,7911.9,2024-04-12,Smartphone
2524,1855.84,2024-04-23,Laptop
2524,5913.81,2024-06-05,Smartwatch
2525,7603.47,2023-11-05,Smartwatch
2525,741.09,2024-01-28,Tablet
2526,41.5,2023-12-06,Smartphone
2526,6329.52,2024-09-16,Smartphone
2527,62.25,2023-10-09,Smartphone
2528,3711.68,2024-01-14,Laptop
2531,62.25,2024-08-11,Smartphone
2532,166.0,2023-12-27,Smartphone
2534,124.5,2023-10-22,Smartphone
2535,3379.32,2024-04-24,Smartwatch
2537,4175.64,2024-04-03,Laptop
2539,20.75,2024-06-15,Smartphone
2540,6329.52,2024-07-12,Smartphone
2540,1235.15,2024-08-01,Tablet
2543,2783.76,2023-12-17,Laptop
2547,3379.32,2023-11-29,Smartwatch
2547,124.5,2024-03-03,Smartphone
2547,5913.81,2024-07-19,Smartwatch
2547,7911.9,2024-09-21,Smartphone
2549,7603.47,2023-11-07,Smartwatch
2550,2223.27,2024-08-23,Tablet
2552,2783.76,2024-08-24,Laptop
2555,3164.76,2023-12-09,Smartphone
2556,3379.32,2023-09-26,Smartwatch
2556,4747.14,2023-10-03,Smartphone
2556,6329.52,2023-12-28,Smartphone
2556,7603.47,2024-07-07,Smartwatch
2556,3955.95,2024-09-15,Smartphone
2556,83.0,2024-09-21,Smartphone
2558,62.25,2023-11-16,Smartphone
2558,1391.88,2024-07-20,Laptop
2560,1976.24,2024-01-24,Tablet
2561,1391.88,2023-10-01,Laptop
2561,4175.64,2024-06-01,Laptop
2562,145.25,2024-04-09,Smartphone
2562,103.75,2024-09-20,Smartphone
2565,124.5,2023-10-14,Smartphone
2567,247.03,2024-02-07,Tablet
2567,7120.71,2024-03-30,Smartphone
2568,20.75,2023-11-01,Smartphone
2568,494.06,2024-02-18,Tablet
2570,741.09,2024-01-16,Tablet
2571,4224.15,2023-12-05,Smartwatch
2572,1855.84,2024-05-23,Laptop
2573,103.75,2023-12-18,Smartphone
2574,103.75,2024-08-15,Smartphone
2576,6329.52,2023-12-18,Smartphone
2578,1482.18,2024-04-23,Tablet
2580,1235.15,2023-10-19,Tablet
2587,2223.27,2023-11-18,Tablet
2587,741.09,2024-05-26,Tablet
2587,1855.84,2024-07-23,Laptop
2587,83.0,2024-09-21,Smartphone
2588,927.92,2024-07-31,Laptop
2589,4175.64,2023-12-08,Laptop
2589,7120.71,2024-09-16,Smartphone
2591,145.25,2024-03-04,Smartphone
2593,5068.98,2024-07-14,Smartwatch
2594,791.19,2024-06-20,Smartphone
2598,20.75,2024-01-03,Smartphone
2602,2470.3,2024-06-23,Tablet
2603,103.75,2024-03-05,Smartphone
2604,494.06,2024-07-23,Tablet
2604,463.96,2024-08-19,Laptop
2605,207.5,2024-09-13,Smartphone
2611,3711.68,2023-12-10,Laptop
2613,103.75,2023-11-10,Smartphone
2614,5068.98,2023-11-05,Smartwatch
2615,2534.49,2023-09-24,Smartwatch
2615,3379.32,2024-05-05,Smartwatch
2624,791.19,2024-03-19,Smartphone
2625,1855.84,2024-01-05,Laptop
2626,8448.3,2024-05-24,Smartwatch
2627,988.12,2024-05-08,Tablet
2629,1689.66,2024-02-28,Smartwatch
2629,1855.84,2024-09-08,Laptop
2632,5538.33,2024-03-27,Smartphone
2633,41.5,2023-10-18,Smartphone
2633,2783.76,2023-10-25,Laptop
2636,5068.98,2023-11-18,Smartwatch
2636,1855.84,2024-02-16,Laptop
2637,6329.52,2024-06-13,Smartphone
2641,124.5,2024-02-02,Smartphone
2643,1235.15,2023-12-06,Tablet
2644,207.5,2024-01-25,Smartphone
2645,463.96,2024-04-03,Laptop
2649,124.5,2024-04-08,Smartphone
2650,1729.21,2023-11-03,Tablet
2650,7911.9,2024-01-28,Smartphone
2651,41.5,2023-11-10,Smartphone
2651,1976.24,2024-03-26,Tablet
2653,41.5,2023-12-21,Smartphone
2654,20.75,2023-11-02,Smartphone
2657,6329.52,2024-06-24,Smartphone
2659,4175.64,2023-12-18,Laptop
2659,1729.21,2024-07-10,Tablet
2661,3164.76,2024-05-31,Smartphone
2662,41.5,2024-01-06,Smartphone
2662,1855.84,2024-05-09,Laptop
2662,4175.64,2024-07-08,Laptop
2663,5538.33,2024-04-13,Smartphone
2664,6329.52,2023-10-21,Smartphone
2665,62.25,2024-08-01,Smartphone
2666,2534.49,2023-10-01,Smartwatch
2666,1391.88,2024-08-10,Laptop
2671,103.75,2024-09-16,Smartphone
2671,2223.27,2024-09-23,Tablet
2672,20.75,2024-02-21,Smartphone
2674,1582.38,2023-12-25,Smartphone
2677,7603.47,2024-01-12,Smartwatch
2684,4175.64,2024-08-10,Laptop
2686,1729.21,2023-10-21,Tablet
2687,1689.66,2024-07-13,Smartwatch
2687,3379.32,2024-08-05,Smartwatch
2688,186.75,2023-12-28,Smartphone
2692,186.75,2023-11-10,Smartphone
2695,1582.38,2024-06-03,Smartphone
2696,207.5,2023-10-19,Smartphone
2697,2373.57,2024-04-11,Smartphone
2699,124.5,2024-09-10,Smartphone
2702,247.03,2024-07-03,Tablet
2705,41.5,2023-12-18,Smartphone
2707,4224.15,2024-03-31,Smartwatch
2709,207.5,2024-02-07,Smartphone
2710,2470.3,2024-03-15,Tablet
2711,166.0,2024-01-16,Smartphone
2712,2373.57,2023-10-10,Smartphone
2713,1976.24,2023-11-05,Tablet
2716,927.92,2024-04-18,Laptop
2716,1976.24,2024-05-06,Tablet
2718,1689.66,2024-06-11,Smartwatch
2720,20.75,2024-09-20,Smartphone
2721,166.0,2024-02-01,Smartphone
2722,1391.88,2024-03-09,Laptop
2724,494.06,2024-08-09,Tablet
2726,2470.3,2024-03-13,Tablet
2727,6329.52,2024-08-24,Smartphone
2728,1235.15,2024-02-20,Tablet
2731,83.0,2024-03-08,Smartphone
2731,1729.21,2024-08-19,Tablet
2732,6758.64,2024-01-19,Smartwatch
2732,741.09,2024-01-22,Tablet
2732,6758.64,2024-04-13,Smartwatch
2734,1391.88,2024-04-03,Laptop
2735,1689.66,2024-06-29,Smartwatch
2736,8448.3,2024-01-27,Smartwatch
2739,6329.52,2024-04-20,Smartphone
2741,62.25,2024-02-02,Smartphone
2741,103.75,2024-02-12,Smartphone
2742,1729.21,2023-09-29,Tablet
2745,1235.15,2024-02-12,Tablet
2745,2783.76,2024-09-18,Laptop
2749,1855.84,2024-01-28,Laptop
2750,1976.24,2024-02-09,Tablet
2750,7120.71,2024-08-03,Smartphone
2750,1729.21,2024-09-14,Tablet
2751,4224.15,2024-04-10,Smartwatch
2755,6329.52,2024-09-13,Smartphone
2756,3164.76,2024-06-24,Smartphone
2759,186.75,2024-06-15,Smartphone
2762,7911.9,2024-02-21,Smartphone
2762,2534.49,2024-08-12,Smartwatch
2764,1391.88,2023-12-10,Laptop
2765,3379.32,2024-05-12,Smartwatch
2766,124.5,2024-01-28,Smartphone
2767,207.5,2024-05-07,Smartphone
2770,4747.14,2024-05-04,Smartphone
2770,6758.64,2024-07-02,Smartwatch
2770,3379.32,2024-08-28,Smartwatch
2773,7603.47,2023-12-03,Smartwatch
2776,2470.3,2023-12-29,Tablet
2778,103.75,2024-09-08,Smartphone
2778,3164.76,2024-09-19,Smartphone
2781,6758.64,2024-02-25,Smartwatch
2782,83.0,2023-12-24,Smartphone
2783,3955.95,2024-04-03,Smartphone
2784,2470.3,2024-05-27,Tablet
